 num     #instances         #bytes  class name (module)
 818:             3             72  org.spec.jbb.core.comm.connectivity.ConnectivityType
 819:             3             72  org.spec.jbb.core.comm.connectivity.grizzlynio.PoolableConnection
 820:             3             72  org.spec.jbb.core.locks.LockRefType
 821:             3             72  org.spec.jbb.core.onlinepurchase.AbstractOnlinePurchaseAgent$OnlineType
 822:             3             72  org.spec.jbb.core.probe.ProfileMode
 823:             3             72  org.spec.jbb.core.threadpools.ForkJoinThreadPool$1
 824:             3             72  org.spec.jbb.core.threadpools.ThreadPoolType$MultiPoolType
 825:             3             72  org.spec.jbb.infra.Component
 826:             3             72  org.spec.jbb.infra.seed.SeedAgentType
 827:             3             72  org.spec.jbb.sm.inventory.InventoryType
 828:             3             72  org.spec.jbb.util.PropertyCompliance
 829:             1             72  sun.net.www.protocol.jar.URLJarFile (java.base)
 830:             3             72  sun.security.provider.NativePRNG$Variant (java.base)
 831:             4             64  [Ljava.lang.annotation.Annotation; (java.base)
 832:             2             64  [Ljava.lang.annotation.RetentionPolicy; (java.base)
 833:             2             64  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base)
 834:             1             64  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic; (java.base)
 835:             2             64  [Ljava.nio.charset.CoderResult; (java.base)
 836:             2             64  [Ljava.util.stream.Collector$Characteristics; (java.base)
 837:             2             64  [Ljavax.xml.bind.annotation.XmlAccessType;
 838:             2             64  [Lorg.spec.jbb.core.probe.ProfileMode;
 839:             1             64  [Lorg.spec.jbb.infra.AgentState;
 840:             2             64  [Lsun.nio.fs.NativeBuffer; (java.base)
 841:             2             64  com.sun.xml.bind.v2.runtime.AnyTypeBeanInfo
 842:             2             64  com.sun.xml.bind.v2.runtime.CompositeStructureBeanInfo
 843:             2             64  com.sun.xml.bind.v2.runtime.NameList
 844:             2             64  java.io.BufferedOutputStream (java.base)
 845:             2             64  java.io.FileOutputStream (java.base)
 846:             1             64  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLL (java.base)
 847:             2             64  java.lang.ref.ReferenceQueue$Null (java.base)
 848:             1             64  java.text.SimpleDateFormat (java.base)
 849:             2             64  java.util.HexFormat (java.base)
 850:             4             64  java.util.Optional (java.base)
 851:             2             64  java.util.Random (java.base)
 852:             2             64  java.util.ServiceLoader$ModuleServicesLookupIterator (java.base)
 853:             2             64  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base)
 854:             4             64  java.util.concurrent.Semaphore (java.base)
 855:             2             64  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base)
 856:             2             64  java.util.concurrent.locks.AbstractQueuedSynchronizer$ExclusiveNode (java.base)
 857:             1             64  java.util.logging.LogManager$RootLogger (java.logging)
 858:             4             64  jdk.internal.module.ServicesCatalog (java.base)
 859:             4             64  jdk.internal.util.Preconditions$1 (java.base)
 860:             4             64  jdk.proxy2.$Proxy5 (jdk.proxy2)
 861:             4             64  org.glassfish.grizzly.nio.transport.TCPNIOServerConnection$1
 862:             2             64  org.glassfish.grizzly.utils.JdkVersion
 863:             1             64  org.spec.jbb.core.comm.Interconnect
 864:             2             64  org.spec.jbb.core.threadpools.SpecThreadFactory$1
 865:             2             64  org.spec.jbb.core.time.JavaSystemStopWatch
 866:             4             64  org.spec.jbb.hq.tx.response.CustomerResolveResponse
 867:             2             64  org.spec.jbb.infra.BackendEntitiesDistribution
 868:             2             64  org.spec.jbb.infra.TransferLogsAgent$NoExplicitFlushBOS
 869:             1             64  org.spec.jbb.infra.heartbeat.HeartbeatWatchdog
 870:             2             64  org.spec.jbb.sm.discount.BasicDiscountAgent
 871:             4             64  org.spec.jbb.util.StringProperty$1
 872:             2             64  sun.nio.fs.NativeBuffer (java.base)
 873:             2             64  sun.nio.fs.UnixFileKey (java.base)
 874:             4             64  sun.reflect.generics.tree.ArrayTypeSignature (java.base)
 875:             2             64  sun.security.provider.FileInputStreamPool$StreamRef (java.base)
 876:             1             64  sun.security.smartcardio.SunPCSC$ProviderService (java.smartcardio)
 877:             1             56  [Ljava.lang.Runnable; (java.base)
 878:             1             56  [Ljava.nio.file.StandardOpenOption; (java.base)
 879:             1             56  [Ljava.util.logging.Level; (java.logging)
 880:             1             56  [Lorg.spec.jbb.core.EntityType;
 881:             1             56  [Lorg.spec.jbb.infra.IterationLabel;
 882:             1             56  java.lang.invoke.BoundMethodHandle$Specializer (java.base)
 883:             1             56  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base)
 884:             1             56  java.net.SocketPermission (java.base)
 885:             1             56  java.util.logging.LogManager (java.logging)
 886:             1             56  jdk.internal.org.objectweb.asm.Label (java.base)
 887:             1             56  org.spec.jbb.of.OrderFulfillment
 888:             1             56  sun.security.provider.SHA (java.base)
 889:             1             48  [Lcom.sun.xml.bind.v2.model.impl.ClassInfoImpl$PropertyGroup;
 890:             1             48  [Ljava.math.RoundingMode; (java.base)
 891:             3             48  [Ljava.security.CodeSigner; (java.base)
 892:             2             48  [Ljava.util.Enumeration; (java.base)
 893:             1             48  [Ljava.util.concurrent.TimeUnit; (java.base)
 894:             1             48  [Lorg.glassfish.grizzly.ProcessorResult$Status;
 895:             1             48  [Lorg.glassfish.grizzly.filterchain.FilterChainContext$Operation;
 896:             2             48  [Lorg.spec.jbb.core.ResetMode;
 897:             2             48  [Lorg.spec.jbb.core.collections.Mix;
 898:             1             48  [Lorg.spec.jbb.core.collections.queues.QueueType;
 899:             1             48  [Lorg.spec.jbb.core.comm.SourceType;
 900:             2             48  [Lorg.spec.jbb.hq.HQ$SMInventoryDirection;
 901:             1             48  [Lorg.spec.jbb.infra.ControllerType;
 902:             2             48  com.sun.xml.bind.v2.model.annotation.RuntimeInlineAnnotationReader
 903:             2             48  com.sun.xml.bind.v2.model.impl.GetterSetterPropertySeed
 904:             2             48  com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl$1
 905:             2             48  com.sun.xml.bind.v2.runtime.JAXBContextImpl$1
 906:             2             48  com.sun.xml.bind.v2.runtime.JAXBContextImpl$2
 907:             1             48  com.sun.xml.bind.v2.runtime.output.NamespaceContextImpl
 908:             2             48  com.sun.xml.bind.v2.runtime.reflect.Accessor$GetterSetterReflection
 909:             2             48  java.io.File$PathStatus (java.base)
 910:             3             48  java.lang.Boolean (java.base)
 911:             2             48  java.lang.ClassValue$Version (java.base)
 912:             2             48  java.lang.CompoundEnumeration (java.base)
 913:             2             48  java.lang.Double (java.base)
 914:             1             48  java.lang.NullPointerException (java.base)
 915:             1             48  java.lang.invoke.BoundMethodHandle$Specializer$Factory (java.base)
 916:             2             48  java.lang.invoke.MethodHandles$Lookup$ClassOption (java.base)
 917:             2             48  java.lang.management.ManagementPermission (java.management)
 918:             2             48  java.lang.reflect.ReflectPermission (java.base)
 919:             3             48  java.nio.charset.CodingErrorAction (java.base)
 920:             3             48  java.text.AttributedCharacterIterator$Attribute (java.base)
 921:             3             48  java.util.Collections$UnmodifiableCollection (java.base)
 922:             3             48  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base)
 923:             3             48  java.util.IdentityHashMap$KeySet (java.base)
 924:             3             48  java.util.ResourceBundle$NoFallbackControl (java.base)
 925:             2             48  java.util.ServiceLoader$2 (java.base)
 926:             1             48  java.util.concurrent.ConcurrentSkipListMap (java.base)
 927:             2             48  java.util.concurrent.ConcurrentSkipListMap$Node (java.base)
 928:             1             48  java.util.concurrent.LinkedBlockingQueue (java.base)
 929:             1             48  java.util.logging.ConsoleHandler (java.logging)
 930:             2             48  java.util.logging.Logger$LoggerBundle (java.logging)
 931:             2             48  java.util.logging.LoggingPermission (java.logging)
 932:             2             48  java.util.regex.Pattern$Prolog (java.base)
 933:             2             48  java.util.regex.Pattern$StartS (java.base)
 934:             2             48  javax.crypto.spec.SecretKeySpec (java.base)
 935:             2             48  javax.xml.bind.annotation.XmlAccessOrder
 936:             2             48  jdk.internal.misc.Signal$NativeHandler (java.base)
 937:             3             48  jdk.proxy2.$Proxy8 (jdk.proxy2)
 938:             3             48  joptsimple.internal.ConstructorInvokingValueConverter
 939:             3             48  org.glassfish.grizzly.StandaloneProcessor
 940:             2             48  org.glassfish.grizzly.filterchain.DefaultFilterChain$FilterExecution
 941:             2             48  org.glassfish.grizzly.filterchain.FilterChainContext$State
 942:             2             48  org.spec.jbb.core.ResetMode
 943:             3             48  org.spec.jbb.core.cache.BoundedWriteBackCache$CacheEntry$PriorityComparator
 944:             2             48  org.spec.jbb.core.collections.CardMix
 945:             3             48  org.spec.jbb.core.collections.CollectionUtils$5
 946:             2             48  org.spec.jbb.core.collections.CollectionUtils$UnmodifiableMultiSet
 947:             1             48  org.spec.jbb.core.collections.CreateHashMap
 948:             3             48  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyNioClient$CustomClientFilter
 949:             2             48  org.spec.jbb.core.comm.transport.TransportType$CompressionType
 950:             2             48  org.spec.jbb.core.locks.LockManagerType
 951:             2             48  org.spec.jbb.core.onlinepurchase.RandomOnlinePurchaseAgent
 952:             2             48  org.spec.jbb.core.scheduler.DelayType
 953:             3             48  org.spec.jbb.core.threadpools.EmptyMultiPool
 954:             3             48  org.spec.jbb.core.threadpools.NoSemaphoreAdapter
 955:             3             48  org.spec.jbb.core.threadpools.SpecThreadFactory$1$1
 956:             2             48  org.spec.jbb.hq.HQ$SMInventoryDirection
 957:             2             48  org.spec.jbb.hq.db.DataMiningStorage
 958:             2             48  org.spec.jbb.hq.db.DataMiningStorage$1
 959:             2             48  org.spec.jbb.hq.tx.request.GetProductReviewScoreRequest
 960:             3             48  org.spec.jbb.hq.tx.request.StoreOrderMessage
 961:             2             48  org.spec.jbb.infra.AgentType
 962:             2             48  org.spec.jbb.infra.TransferLogsAgent$FrameOutputStream
 963:             2             48  org.spec.jbb.infra.TransferLogsAgent$TransferFileType
 964:             2             48  org.spec.jbb.infra.rtprocess.ResponseTimeProcessType
 965:             2             48  org.spec.jbb.sm.CustomerSelection$CustomerType
 966:             2             48  org.spec.jbb.sm.SM$2
 967:             2             48  org.spec.jbb.sm.SM$3
 968:             2             48  org.spec.jbb.sm.advertisement.AdvertisementAgentType
 969:             2             48  org.spec.jbb.sm.inventory.LockedRandomBarcodeInventory
 970:             2             48  org.spec.jbb.sp.storage.SupplierStorageImpl
 971:             1             48  org.spec.jbb.util.JbbProperties$3
 972:             2             48  org.spec.jbb.util.StreamUtil$JbbTeeStream
 973:             2             48  org.spec.jbb.util.ThreadLocalSink
 974:             2             48  org.spec.jbb.util.ThreadLocalSink$1
 975:             2             48  sun.nio.fs.NativeBuffer$Deallocator (java.base)
 976:             2             48  sun.security.jca.ProviderList (java.base)
 977:             2             48  sun.security.jca.ProviderList$3 (java.base)
 978:             2             48  sun.util.locale.provider.LocaleServiceProviderPool (java.base)
 979:             1             48  sun.util.resources.TimeZoneNames (java.base)
 980:             1             48  sun.util.resources.TimeZoneNames_en (java.base)
 981:             1             48  sun.util.resources.cldr.TimeZoneNames (java.base)
 982:             1             48  sun.util.resources.cldr.TimeZoneNames_en (java.base)
 983:             1             40  [Lcom.sun.xml.bind.v2.model.core.PropertyKind;
 984:             1             40  [Ljava.lang.Thread$State; (java.base)
 985:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base)
 986:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base)
 987:             1             40  [Lorg.glassfish.grizzly.Transport$State;
 988:             1             40  [Lorg.spec.jbb.core.Priority;
 989:             1             40  [Lorg.spec.jbb.core.collections.Pair;
 990:             1             40  [Lorg.spec.jbb.core.comm.policy.TransportSelectionPolicyType;
 991:             1             40  [Lorg.spec.jbb.core.purchase.PurchaseAgent$Type;
 992:             1             40  [Lorg.spec.jbb.core.scheduler.SchedulerType;
 993:             1             40  [Lorg.spec.jbb.core.threadpools.ThreadPoolType;
 994:             1             40  [Lorg.spec.jbb.infra.validation.ValidationLevel;
 995:             1             40  [Lorg.spec.jbb.infra.validation.ValidationResult;
 996:             1             40  [Lorg.spec.jbb.reporter.RawResult$RawData$RawDataType;
 997:             1             40  [Lorg.spec.jbb.reporter.RawResult$ValidationReporterResult;
 998:             1             40  [Lorg.spec.jbb.util.random.SpecRandomType;
 999:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base)
1000:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base)
1001:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management)
1002:             1             40  com.sun.xml.bind.v2.util.CollisionCheckStack
1003:             1             40  java.io.BufferedInputStream (java.base)
1004:             1             40  java.lang.ArithmeticException (java.base)
1005:             1             40  java.lang.ClassCastException (java.base)
1006:             1             40  java.lang.VirtualMachineError (java.base)
1007:             1             40  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base)
1008:             1             40  java.lang.invoke.VarHandleInts$FieldStaticReadWrite (java.base)
1009:             1             40  java.lang.invoke.VarHandleReferences$Array (java.base)
1010:             1             40  java.net.InetAddress$CachedAddresses (java.base)
1011:             1             40  java.util.ResourceBundle$2 (java.base)
1012:             1             40  javax.crypto.CryptoAllPermission (java.base)
1013:             1             40  jdk.internal.loader.NativeLibraries$2 (java.base)
1014:             1             40  jdk.internal.loader.URLClassPath (java.base)
1015:             1             40  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base)
1016:             1             40  joptsimple.OptionParser
1017:             1             40  org.spec.jbb.util.SpecJbbLogHandler
1018:             1             40  sun.text.resources.cldr.FormatData (java.base)
1019:             1             40  sun.text.resources.cldr.FormatData_en (java.base)
1020:             1             40  sun.text.resources.cldr.ext.FormatData_en_001 (jdk.localedata)
1021:             1             40  sun.text.resources.cldr.ext.FormatData_en_IN (jdk.localedata)
1022:             1             40  sun.util.locale.InternalLocaleBuilder (java.base)
1023:             1             40  sun.util.resources.Bundles$1 (java.base)
1024:             1             40  sun.util.resources.cldr.CalendarData (java.base)
1025:             1             32  [Lcom.sun.xml.bind.v2.model.core.ID;
1026:             2             32  [Ljava.lang.StackTraceElement; (java.base)
1027:             1             32  [Ljava.lang.ThreadGroup; (java.base)
1028:             1             32  [Ljava.lang.invoke.VarHandle$VarHandleDesc$Kind; (java.base)
1029:             1             32  [Ljava.lang.management.MemoryManagerMXBean; (java.management)
1030:             1             32  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base)
1031:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base)
1032:             1             32  [Ljava.net.StandardProtocolFamily; (java.base)
1033:             1             32  [Ljava.nio.file.AccessMode; (java.base)
1034:             1             32  [Ljava.nio.file.FileTreeWalker$EventType; (java.base)
1035:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base)
1036:             1             32  [Ljava.util.stream.StreamShape; (java.base)
1037:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base)
1038:             1             32  [Ljdk.internal.module.ServicesCatalog; (java.base)
1039:             1             32  [Lorg.glassfish.grizzly.TransformationResult$Status;
1040:             1             32  [Lorg.spec.jbb.core.collections.sampling.SamplingBufferType;
1041:             1             32  [Lorg.spec.jbb.core.comm.connectivity.ConnectivityType;
1042:             1             32  [Lorg.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnit$Type;
1043:             1             32  [Lorg.spec.jbb.core.comm.transport.TransportType$EncapsulationType;
1044:             1             32  [Lorg.spec.jbb.core.comm.transport.TransportType$EncryptionType;
1045:             1             32  [Lorg.spec.jbb.core.counters.CounterType;
1046:             1             32  [Lorg.spec.jbb.core.locks.LockRefType;
1047:             1             32  [Lorg.spec.jbb.core.threadpools.ThreadPoolType$MultiPoolType;
1048:             1             32  [Lorg.spec.jbb.core.threadpools.ThreadPoolType$PoolType;
1049:             1             32  [Lorg.spec.jbb.core.util.PropertyParserTest$TestEnum;
1050:             1             32  [Lorg.spec.jbb.infra.Component;
1051:             1             32  [Lorg.spec.jbb.infra.seed.SeedAgentType;
1052:             1             32  [Lorg.spec.jbb.infra.txinjector.irdecider.IRDeciderType;
1053:             1             32  [Lorg.spec.jbb.reporter.RawResult$ProductType;
1054:             1             32  [Lorg.spec.jbb.sm.inventory.InventoryType;
1055:             1             32  [Lorg.spec.jbb.util.PropertyCompliance;
1056:             1             32  [Lsun.security.provider.NativePRNG$Variant; (java.base)
1057:             2             32  com.sun.proxy.jdk.proxy1.$Proxy13 (jdk.proxy1)
1058:             2             32  com.sun.xml.bind.v2.model.impl.ModelBuilder$1
1059:             2             32  com.sun.xml.bind.v2.model.impl.TypeInfoSetImpl$1
1060:             2             32  com.sun.xml.bind.v2.runtime.IllegalAnnotationsException$Builder
1061:             1             32  java.io.UnixFileSystem (java.base)
1062:             2             32  java.lang.ClassValue$Identity (java.base)
1063:             1             32  java.lang.Module$ArchivedData (java.base)
1064:             2             32  java.lang.Shutdown$Lock (java.base)
1065:             2             32  java.nio.ByteOrder (java.base)
1066:             1             32  java.security.MessageDigest$Delegate$CloneableDelegate (java.base)
1067:             1             32  java.text.DontCareFieldPosition (java.base)
1068:             1             32  java.util.ArrayList$SubList (java.base)
1069:             1             32  java.util.Formatter (java.base)
1070:             1             32  java.util.ImmutableCollections$ListItr (java.base)
1071:             1             32  java.util.LinkedHashMap$LinkedKeyIterator (java.base)
1072:             2             32  java.util.ResourceBundle$SingleFormatControl (java.base)
1073:             1             32  java.util.concurrent.CountDownLatch$Sync (java.base)
1074:             1             32  java.util.concurrent.FutureTask (java.base)
1075:             1             32  java.util.concurrent.ThreadLocalRandom (java.base)
1076:             1             32  java.util.concurrent.atomic.LongAdder (java.base)
1077:             1             32  java.util.concurrent.locks.AbstractQueuedSynchronizer$SharedNode (java.base)
1078:             1             32  java.util.concurrent.locks.ReentrantLock$FairSync (java.base)
1079:             2             32  java.util.logging.ErrorManager (java.logging)
1080:             1             32  java.util.logging.LogManager$SystemLoggerContext (java.logging)
1081:             2             32  java.util.regex.Pattern$CharPredicate$$Lambda$97/0x00000008002dd318 (java.base)
1082:             1             32  java.util.zip.ZipCoder$UTF8ZipCoder (java.base)
1083:             1             32  javax.management.ObjectName (java.management)
1084:             2             32  javax.xml.bind.DatatypeConverterImpl
1085:             1             32  jdk.internal.loader.ArchivedClassLoaders (java.base)
1086:             1             32  jdk.internal.loader.URLClassPath$1 (java.base)
1087:             1             32  jdk.internal.org.objectweb.asm.ConstantDynamic (java.base)
1088:             1             32  jdk.internal.org.objectweb.asm.Handle (java.base)
1089:             1             32  jdk.internal.reflect.UnsafeQualifiedDoubleFieldAccessorImpl (java.base)
1090:             1             32  jdk.net.ExtendedSocketOptions$1 (jdk.net)
1091:             2             32  jdk.proxy2.$Proxy16 (jdk.proxy2)
1092:             1             32  joptsimple.NonOptionArgumentSpec
1093:             1             32  joptsimple.OptionSet
1094:             1             32  org.eclipse.jetty.util.DateCache
1095:             2             32  org.glassfish.grizzly.memory.Buffers$BuffersAppender
1096:             1             32  org.spec.jbb.Launcher$BackendRunner
1097:             2             32  org.spec.jbb.core.collections.ConcurrentHashMultiSet$EntrySet
1098:             2             32  org.spec.jbb.core.collections.ConcurrentMultiMap
1099:             2             32  org.spec.jbb.core.collections.HashMultiSet$EntrySet
1100:             1             32  org.spec.jbb.core.comm.Interconnect$Registry
1101:             1             32  org.spec.jbb.core.comm.connectivity.GrizzlyNioProvider
1102:             1             32  org.spec.jbb.core.objectpool.PerKeyQueuePool
1103:             1             32  org.spec.jbb.core.onlinepurchase.ProductReviewScoreBuckets
1104:             2             32  org.spec.jbb.hq.db.Storage$2$1
1105:             2             32  org.spec.jbb.hq.tx.request.InstallmentPurchasePaymentRequest
1106:             2             32  org.spec.jbb.hq.tx.request.OnlineOrderProcessRequest
1107:             2             32  org.spec.jbb.hq.tx.request.ProcessHQInvoicesRequest
1108:             2             32  org.spec.jbb.hq.tx.response.CustomerRatingProductResolveResponse
1109:             1             32  org.spec.jbb.infra.Group
1110:             1             32  org.spec.jbb.infra.TransferLogsSenderAgent
1111:             1             32  org.spec.jbb.infra.snapshot.InMemorySnapshotManager
1112:             2             32  org.spec.jbb.sm.SM$1
1113:             2             32  org.spec.jbb.sm.advertisement.Advertisements
1114:             1             32  org.spec.jbb.util.JbbProperties$4
1115:             2             32  org.spec.jbb.util.JbbProperties$5
1116:             1             32  org.spec.jbb.util.JbbPropertiesParser
1117:             2             32  sun.nio.ch.SocketDispatcher (java.base)
1118:             1             32  sun.nio.fs.LinuxFileSystem (java.base)
1119:             2             32  sun.security.provider.FileInputStreamPool$UnclosableInputStream (java.base)
1120:             2             32  sun.security.provider.NativePRNG (java.base)
1121:             1             32  sun.security.provider.SecureRandom (java.base)
1122:             1             32  sun.security.util.KnownOIDs$1 (java.base)
1123:             1             32  sun.security.util.KnownOIDs$10 (java.base)
1124:             1             32  sun.security.util.KnownOIDs$2 (java.base)
1125:             1             32  sun.security.util.KnownOIDs$3 (java.base)
1126:             1             32  sun.security.util.KnownOIDs$4 (java.base)
1127:             1             32  sun.security.util.KnownOIDs$5 (java.base)
1128:             1             32  sun.security.util.KnownOIDs$6 (java.base)
1129:             1             32  sun.security.util.KnownOIDs$7 (java.base)
1130:             1             32  sun.security.util.KnownOIDs$8 (java.base)
1131:             1             32  sun.security.util.KnownOIDs$9 (java.base)
1132:             2             32  sun.util.resources.LocaleData (java.base)
1133:             1             24  [Ljava.io.File$PathStatus; (java.base)
1134:             1             24  [Ljava.lang.ClassValue$Entry; (java.base)
1135:             1             24  [Ljava.lang.invoke.MethodHandles$Lookup$ClassOption; (java.base)
1136:             1             24  [Ljava.net.InetAddress; (java.base)
1137:             1             24  [Ljava.nio.file.LinkOption; (java.base)
1138:             1             24  [Ljava.util.Locale$Category; (java.base)
1139:             1             24  [Ljavax.xml.bind.annotation.XmlAccessOrder;
1140:             1             24  [Lorg.glassfish.grizzly.filterchain.FilterChainContext$State;
1141:             1             24  [Lorg.spec.jbb.core.comm.transport.TransportType$CompressionType;
1142:             1             24  [Lorg.spec.jbb.core.locks.LockManagerType;
1143:             1             24  [Lorg.spec.jbb.core.scheduler.DelayType;
1144:             1             24  [Lorg.spec.jbb.infra.AgentType;
1145:             1             24  [Lorg.spec.jbb.infra.TransferLogsAgent$TransferFileType;
1146:             1             24  [Lorg.spec.jbb.infra.rtprocess.ResponseTimeProcessType;
1147:             1             24  [Lorg.spec.jbb.sm.advertisement.AdvertisementAgentType;
1148:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management)
1149:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management)
1150:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management)
1151:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management)
1152:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management)
1153:             1             24  com.sun.xml.bind.v2.model.annotation.XmlAttributeQuick
1154:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementDeclQuick
1155:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementQuick
1156:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementRefQuick
1157:             1             24  com.sun.xml.bind.v2.model.annotation.XmlElementRefsQuick
1158:             1             24  com.sun.xml.bind.v2.model.annotation.XmlEnumQuick
1159:             1             24  com.sun.xml.bind.v2.model.annotation.XmlRootElementQuick
1160:             1             24  com.sun.xml.bind.v2.model.annotation.XmlSchemaQuick
1161:             1             24  com.sun.xml.bind.v2.model.annotation.XmlSchemaTypeQuick
1162:             1             24  com.sun.xml.bind.v2.model.annotation.XmlTransientQuick
1163:             1             24  com.sun.xml.bind.v2.model.annotation.XmlTypeQuick
1164:             1             24  com.sun.xml.bind.v2.model.annotation.XmlValueQuick
1165:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeAnyTypeImpl
1166:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$10
1167:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$11
1168:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$12
1169:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$13
1170:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$14
1171:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$15
1172:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$16
1173:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$17
1174:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$18
1175:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$19
1176:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$2
1177:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$20
1178:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$21
1179:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$22
1180:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$23
1181:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$24
1182:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$26
1183:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$27
1184:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$3
1185:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$4
1186:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$5
1187:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$6
1188:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$7
1189:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$8
1190:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$9
1191:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$StringImplImpl
1192:             1             24  com.sun.xml.bind.v2.model.impl.RuntimeBuiltinLeafInfoImpl$UUIDImpl
1193:             1             24  com.sun.xml.bind.v2.runtime.unmarshaller.DomLoader
1194:             1             24  com.sun.xml.bind.v2.runtime.unmarshaller.IntData
1195:             1             24  java.lang.StringBuilder (java.base)
1196:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base)
1197:             1             24  java.lang.invoke.VarHandle$TypesAndInvokers (java.base)
1198:             1             24  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle (java.base)
1199:             1             24  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle (java.base)
1200:             1             24  java.lang.invoke.VarHandles$1 (java.base)
1201:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management)
1202:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management)
1203:             1             24  java.lang.management.DefaultPlatformMBeanProvider$11 (java.management)
1204:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management)
1205:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management)
1206:             1             24  java.lang.management.DefaultPlatformMBeanProvider$4 (java.management)
1207:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management)
1208:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management)
1209:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management)
