 num     #instances         #bytes  class name (module)
 792:             3             96  java.lang.invoke.SimpleMethodHandle (java.base)
 793:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base)
 794:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base)
 795:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base)
 796:             3             96  java.util.ArrayList$Itr (java.base)
 797:             3             96  java.util.Collections$SynchronizedMap (java.base)
 798:             4             96  java.util.regex.Pattern$Qtype (java.base)
 799:             4             96  java.util.stream.StreamShape (java.base)
 800:             4             96  javax.xml.bind.annotation.XmlAccessType
 801:             3             96  jdk.internal.loader.BuiltinClassLoader$1 (java.base)
 802:             6             96  jdk.internal.loader.ClassLoaderValue (java.base)
 803:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base)
 804:             4             96  org.glassfish.grizzly.nio.transport.TCPNIOServerConnection$RegisterAcceptedChannelCompletionHandler
 805:             4             96  org.spec.jbb.core.cache.SoftReferenceCache
 806:             4             96  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnit$Type
 807:             4             96  org.spec.jbb.core.comm.transport.TransportType$EncapsulationType
 808:             4             96  org.spec.jbb.core.comm.transport.TransportType$EncryptionType
 809:             4             96  org.spec.jbb.core.counters.CounterType
 810:             6             96  org.spec.jbb.core.locks.EntryFactory
 811:             4             96  org.spec.jbb.core.sequencer.BulkRandomizedSequencer
 812:             3             96  org.spec.jbb.core.threadpools.SettableFuture
 813:             4             96  org.spec.jbb.core.threadpools.ThreadPoolType$PoolType
 814:             4             96  org.spec.jbb.core.util.PropertyParserTest$TestEnum
 815:             4             96  org.spec.jbb.infra.txinjector.irdecider.IRDeciderType
 816:             4             96  org.spec.jbb.reporter.RawResult$ProductType
 817:             2             96  org.spec.jbb.sm.coupon.CouponFactory
 818:             2             96  org.spec.jbb.sm.storage.SupermarketStorageImpl
 819:             6             96  org.spec.jbb.sm.tx.request.PaymentRequest
 820:             2             96  org.spec.jbb.sp.SP
 821:             2             96  org.spec.jbb.util.random.TruncatedExponentialRandom
 822:             3             96  sun.nio.fs.NativeBuffer (java.base)
 823:             1             96  sun.util.calendar.Gregorian$Date (java.base)
 824:             1             88  org.spec.jbb.hq.db.Storage
 825:             2             80  [Lcom.sun.xml.bind.v2.model.impl.ClassInfoImpl$SecondaryAnnotation;
 826:             2             80  [Ljava.lang.OutOfMemoryError; (java.base)
 827:             1             80  [Ljava.time.temporal.ChronoUnit; (java.base)
 828:             2             80  [Ljava.util.stream.StreamOpFlag$Type; (java.base)
 829:             2             80  [Lorg.spec.jbb.Launcher$RunCategory;
 830:             2             80  [Lsun.security.jca.ProviderConfig; (java.base)
 831:             2             80  java.io.PrintWriter (java.base)
 832:             2             80  java.lang.ModuleLayer (java.base)
 833:             2             80  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base)
 834:             2             80  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base)
 835:             2             80  java.lang.module.Configuration (java.base)
 836:             2             80  java.text.DigitList (java.base)
 837:             5             80  java.util.LinkedHashMap$LinkedKeySet (java.base)
 838:             2             80  java.util.Locale$Category (java.base)
 839:             2             80  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base)
 840:             2             80  java.util.concurrent.LinkedBlockingDeque (java.base)
 841:             2             80  java.util.concurrent.PriorityBlockingQueue (java.base)
 842:             2             80  java.util.regex.Pattern$Loop (java.base)
 843:             5             80  org.glassfish.grizzly.attributes.Attribute$1
 844:             2             80  org.spec.jbb.core.cache.BoundedWriteBackCache
 845:             5             80  org.spec.jbb.core.comm.Interconnect$ProcessorCallback
 846:             5             80  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ServerProtocolDataUnitFilter
 847:             1             80  org.spec.jbb.hq.HQ
 848:             2             80  org.spec.jbb.sm.CustomerSelection
 849:             2             80  org.spec.jbb.sm.advertisement.HQAdvertisementAgent
 850:             2             80  sun.management.MemoryManagerImpl (java.management)
 851:             1             80  sun.util.cldr.CLDRLocaleProviderAdapter (java.base)
 852:             1             80  sun.util.locale.provider.JRELocaleProviderAdapter (java.base)
 853:             3             72  [Lorg.spec.jbb.sm.CustomerSelection$CustomerType;
 854:             3             72  com.sun.xml.bind.v2.model.core.ID
 855:             3             72  java.lang.WeakPairMap (java.base)
 856:             3             72  java.lang.annotation.RetentionPolicy (java.base)
 857:             3             72  java.lang.invoke.VarHandle$VarHandleDesc$Kind (java.base)
 858:             3             72  java.net.StandardProtocolFamily (java.base)
 859:             3             72  java.nio.file.AccessMode (java.base)
 860:             3             72  java.nio.file.FileTreeWalker$EventType (java.base)
 861:             3             72  java.security.SecurityPermission (java.base)
 862:             3             72  java.time.Instant (java.base)
 863:             3             72  java.time.ZoneOffset (java.base)
 864:             1             72  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base)
 865:             1             72  java.util.concurrent.ThreadPoolExecutor (java.base)
 866:             3             72  java.util.regex.Pattern$Ques (java.base)
 867:             3             72  java.util.stream.Collector$Characteristics (java.base)
 868:             3             72  jdk.internal.math.FloatingDecimal$ExceptionalBinaryToASCIIBuffer (java.base)
 869:             3             72  jdk.internal.misc.Signal (java.base)
 870:             3             72  org.glassfish.grizzly.TransformationResult$Status
 871:             3             72  org.spec.jbb.core.collections.CardMix
 872:             3             72  org.spec.jbb.core.collections.ConcurrentHashMultiSet
 873:             3             72  org.spec.jbb.core.collections.sampling.SamplingBufferType
 874:             3             72  org.spec.jbb.core.comm.connectivity.ConnectivityType
 875:             3             72  org.spec.jbb.core.comm.connectivity.grizzlynio.PoolableConnection
 876:             3             72  org.spec.jbb.core.comm.transport.encapsulation.JAXBAdapters$MapElement
 877:             3             72  org.spec.jbb.core.locks.LockRefType
 878:             3             72  org.spec.jbb.core.onlinepurchase.AbstractOnlinePurchaseAgent$OnlineType
 879:             3             72  org.spec.jbb.core.probe.ProfileMode
 880:             3             72  org.spec.jbb.core.threadpools.ForkJoinThreadPool$1
 881:             3             72  org.spec.jbb.core.threadpools.ThreadPoolType$MultiPoolType
 882:             3             72  org.spec.jbb.infra.Component
 883:             3             72  org.spec.jbb.infra.seed.SeedAgentType
 884:             3             72  org.spec.jbb.sm.inventory.InventoryType
 885:             3             72  org.spec.jbb.util.PropertyCompliance
 886:             1             72  sun.net.www.protocol.jar.URLJarFile (java.base)
 887:             3             72  sun.nio.fs.NativeBuffer$Deallocator (java.base)
 888:             3             72  sun.security.provider.NativePRNG$Variant (java.base)
 889:             4             64  [Ljava.lang.annotation.Annotation; (java.base)
 890:             2             64  [Ljava.lang.annotation.RetentionPolicy; (java.base)
 891:             2             64  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base)
 892:             1             64  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic; (java.base)
 893:             2             64  [Ljava.nio.charset.CoderResult; (java.base)
 894:             2             64  [Ljava.util.stream.Collector$Characteristics; (java.base)
 895:             2             64  [Ljavax.xml.bind.annotation.XmlAccessType;
 896:             2             64  [Lorg.spec.jbb.core.probe.ProfileMode;
 897:             1             64  [Lorg.spec.jbb.infra.AgentState;
 898:             2             64  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$Property (java.xml)
 899:             2             64  com.sun.xml.bind.v2.runtime.AnyTypeBeanInfo
 900:             2             64  com.sun.xml.bind.v2.runtime.CompositeStructureBeanInfo
 901:             2             64  com.sun.xml.bind.v2.runtime.NameList
 902:             2             64  java.io.BufferedOutputStream (java.base)
 903:             2             64  java.io.FileOutputStream (java.base)
 904:             2             64  java.lang.ref.ReferenceQueue$Null (java.base)
 905:             1             64  java.text.SimpleDateFormat (java.base)
 906:             2             64  java.util.HexFormat (java.base)
 907:             4             64  java.util.IdentityHashMap$KeySet (java.base)
 908:             4             64  java.util.Optional (java.base)
 909:             2             64  java.util.Random (java.base)
 910:             2             64  java.util.ServiceLoader$ModuleServicesLookupIterator (java.base)
 911:             2             64  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base)
 912:             4             64  java.util.concurrent.Semaphore (java.base)
 913:             2             64  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base)
 914:             2             64  java.util.concurrent.locks.AbstractQueuedSynchronizer$ExclusiveNode (java.base)
 915:             1             64  java.util.logging.LogManager$RootLogger (java.logging)
 916:             4             64  jdk.internal.module.ServicesCatalog (java.base)
 917:             4             64  jdk.internal.util.Preconditions$1 (java.base)
 918:             4             64  jdk.proxy2.$Proxy5 (jdk.proxy2)
 919:             4             64  org.glassfish.grizzly.nio.transport.TCPNIOServerConnection$1
 920:             4             64  org.glassfish.grizzly.utils.Holder$1
 921:             2             64  org.glassfish.grizzly.utils.JdkVersion
 922:             2             64  org.spec.jbb.core.collections.HashMultiSet
 923:             1             64  org.spec.jbb.core.comm.Interconnect
 924:             2             64  org.spec.jbb.core.comm.Packet$Header
 925:             2             64  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnit
 926:             2             64  org.spec.jbb.core.threadpools.SpecThreadFactory$1
 927:             2             64  org.spec.jbb.core.time.JavaSystemStopWatch
 928:             2             64  org.spec.jbb.infra.BackendEntitiesDistribution
 929:             2             64  org.spec.jbb.infra.TransferLogsAgent$NoExplicitFlushBOS
 930:             1             64  org.spec.jbb.infra.heartbeat.HeartbeatWatchdog
 931:             2             64  org.spec.jbb.sm.discount.BasicDiscountAgent
 932:             2             64  org.spec.jbb.sm.entity.InStorePickupOrder
 933:             4             64  org.spec.jbb.util.StringProperty$1
 934:             2             64  sun.nio.fs.UnixFileKey (java.base)
 935:             4             64  sun.reflect.generics.tree.ArrayTypeSignature (java.base)
 936:             2             64  sun.security.provider.FileInputStreamPool$StreamRef (java.base)
 937:             1             64  sun.security.smartcardio.SunPCSC$ProviderService (java.smartcardio)
 938:             1             56  [Lcom.sun.org.apache.xerces.internal.impl.XMLScanner$NameType; (java.xml)
 939:             1             56  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$Limit; (java.xml)
 940:             1             56  [Ljava.lang.Runnable; (java.base)
 941:             1             56  [Ljava.nio.file.StandardOpenOption; (java.base)
 942:             1             56  [Ljava.util.logging.Level; (java.logging)
 943:             1             56  [Lorg.spec.jbb.core.EntityType;
 944:             1             56  [Lorg.spec.jbb.infra.IterationLabel;
 945:             1             56  java.lang.invoke.BoundMethodHandle$Specializer (java.base)
 946:             1             56  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base)
 947:             1             56  java.net.SocketPermission (java.base)
 948:             1             56  java.util.logging.LogManager (java.logging)
 949:             1             56  jdk.internal.org.objectweb.asm.Label (java.base)
 950:             1             56  org.spec.jbb.of.OrderFulfillment
 951:             1             56  sun.security.provider.SHA (java.base)
 952:             1             48  [Lcom.sun.xml.bind.v2.model.impl.ClassInfoImpl$PropertyGroup;
 953:             1             48  [Ljava.math.RoundingMode; (java.base)
 954:             3             48  [Ljava.security.CodeSigner; (java.base)
 955:             2             48  [Ljava.util.Enumeration; (java.base)
 956:             2             48  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell; (java.base)
 957:             1             48  [Ljava.util.concurrent.TimeUnit; (java.base)
 958:             1             48  [Lorg.glassfish.grizzly.ProcessorResult$Status;
 959:             1             48  [Lorg.glassfish.grizzly.filterchain.FilterChainContext$Operation;
 960:             2             48  [Lorg.spec.jbb.core.ResetMode;
 961:             2             48  [Lorg.spec.jbb.core.collections.Mix;
 962:             1             48  [Lorg.spec.jbb.core.collections.queues.QueueType;
 963:             1             48  [Lorg.spec.jbb.core.comm.SourceType;
 964:             2             48  [Lorg.spec.jbb.hq.HQ$SMInventoryDirection;
 965:             1             48  [Lorg.spec.jbb.infra.ControllerType;
 966:             3             48  com.sun.org.apache.xerces.internal.impl.dv.dtd.ListDatatypeValidator (java.xml)
 967:             2             48  com.sun.xml.bind.v2.model.annotation.RuntimeInlineAnnotationReader
 968:             2             48  com.sun.xml.bind.v2.model.impl.GetterSetterPropertySeed
 969:             2             48  com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl$1
 970:             2             48  com.sun.xml.bind.v2.runtime.JAXBContextImpl$1
 971:             2             48  com.sun.xml.bind.v2.runtime.JAXBContextImpl$2
 972:             2             48  com.sun.xml.bind.v2.runtime.reflect.Accessor$GetterSetterReflection
 973:             2             48  java.io.File$PathStatus (java.base)
 974:             3             48  java.lang.Boolean (java.base)
 975:             2             48  java.lang.ClassValue$Version (java.base)
 976:             2             48  java.lang.CompoundEnumeration (java.base)
 977:             2             48  java.lang.Double (java.base)
 978:             1             48  java.lang.NullPointerException (java.base)
 979:             1             48  java.lang.invoke.BoundMethodHandle$Specializer$Factory (java.base)
 980:             2             48  java.lang.invoke.MethodHandles$Lookup$ClassOption (java.base)
 981:             2             48  java.lang.management.ManagementPermission (java.management)
 982:             2             48  java.lang.reflect.ReflectPermission (java.base)
 983:             3             48  java.nio.charset.CodingErrorAction (java.base)
 984:             3             48  java.text.AttributedCharacterIterator$Attribute (java.base)
 985:             3             48  java.util.Collections$UnmodifiableCollection (java.base)
 986:             3             48  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base)
 987:             3             48  java.util.ResourceBundle$NoFallbackControl (java.base)
 988:             2             48  java.util.ServiceLoader$2 (java.base)
 989:             1             48  java.util.concurrent.ConcurrentSkipListMap (java.base)
 990:             2             48  java.util.concurrent.ConcurrentSkipListMap$Node (java.base)
 991:             2             48  java.util.concurrent.Executors$RunnableAdapter (java.base)
 992:             1             48  java.util.concurrent.LinkedBlockingQueue (java.base)
 993:             1             48  java.util.logging.ConsoleHandler (java.logging)
 994:             2             48  java.util.logging.Logger$LoggerBundle (java.logging)
 995:             2             48  java.util.logging.LoggingPermission (java.logging)
 996:             2             48  java.util.regex.Pattern$Prolog (java.base)
 997:             2             48  java.util.regex.Pattern$StartS (java.base)
 998:             2             48  javax.crypto.spec.SecretKeySpec (java.base)
 999:             2             48  javax.xml.bind.annotation.XmlAccessOrder
1000:             2             48  jdk.internal.misc.Signal$NativeHandler (java.base)
1001:             3             48  jdk.proxy2.$Proxy8 (jdk.proxy2)
1002:             3             48  joptsimple.internal.ConstructorInvokingValueConverter
1003:             2             48  org.glassfish.grizzly.CloseType
1004:             3             48  org.glassfish.grizzly.StandaloneProcessor
1005:             2             48  org.glassfish.grizzly.filterchain.DefaultFilterChain$FilterExecution
1006:             2             48  org.glassfish.grizzly.filterchain.FilterChainContext$State
1007:             2             48  org.spec.jbb.core.ResetMode
1008:             3             48  org.spec.jbb.core.cache.BoundedWriteBackCache$CacheEntry$PriorityComparator
1009:             3             48  org.spec.jbb.core.collections.CollectionUtils$5
1010:             2             48  org.spec.jbb.core.collections.CollectionUtils$UnmodifiableMultiSet
1011:             1             48  org.spec.jbb.core.collections.CreateHashMap
1012:             2             48  org.spec.jbb.core.comm.Packet
1013:             3             48  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyNioClient$CustomClientFilter
1014:             2             48  org.spec.jbb.core.comm.transport.TransportType$CompressionType
1015:             2             48  org.spec.jbb.core.locks.LockManagerType
1016:             2             48  org.spec.jbb.core.onlinepurchase.RandomOnlinePurchaseAgent
1017:             2             48  org.spec.jbb.core.scheduler.DelayType
1018:             3             48  org.spec.jbb.core.threadpools.EmptyMultiPool
1019:             3             48  org.spec.jbb.core.threadpools.NoSemaphoreAdapter
1020:             3             48  org.spec.jbb.core.threadpools.SpecThreadFactory$1$1
1021:             2             48  org.spec.jbb.hq.HQ$SMInventoryDirection
1022:             2             48  org.spec.jbb.hq.db.DataMiningStorage
1023:             2             48  org.spec.jbb.hq.db.DataMiningStorage$1
1024:             2             48  org.spec.jbb.infra.AgentType
1025:             2             48  org.spec.jbb.infra.TransferLogsAgent$FrameOutputStream
1026:             2             48  org.spec.jbb.infra.TransferLogsAgent$TransferFileType
1027:             2             48  org.spec.jbb.infra.rtprocess.ResponseTimeProcessType
1028:             2             48  org.spec.jbb.sm.CustomerSelection$CustomerType
1029:             2             48  org.spec.jbb.sm.SM$2
1030:             2             48  org.spec.jbb.sm.SM$3
1031:             2             48  org.spec.jbb.sm.advertisement.AdvertisementAgentType
1032:             2             48  org.spec.jbb.sm.inventory.LockedRandomBarcodeInventory
1033:             2             48  org.spec.jbb.sp.storage.SupplierStorageImpl
1034:             1             48  org.spec.jbb.util.JbbProperties$3
1035:             2             48  org.spec.jbb.util.StreamUtil$JbbTeeStream
1036:             2             48  org.spec.jbb.util.ThreadLocalSink
1037:             2             48  org.spec.jbb.util.ThreadLocalSink$1
1038:             2             48  sun.security.jca.ProviderList (java.base)
1039:             2             48  sun.security.jca.ProviderList$3 (java.base)
1040:             2             48  sun.util.locale.provider.LocaleServiceProviderPool (java.base)
1041:             1             48  sun.util.resources.TimeZoneNames (java.base)
1042:             1             48  sun.util.resources.TimeZoneNames_en (java.base)
1043:             1             48  sun.util.resources.cldr.TimeZoneNames (java.base)
1044:             1             48  sun.util.resources.cldr.TimeZoneNames_en (java.base)
1045:             1             40  [Lcom.sun.org.apache.xerces.internal.util.Status; (java.xml)
1046:             1             40  [Lcom.sun.xml.bind.v2.model.core.PropertyKind;
1047:             1             40  [Ljava.lang.Thread$State; (java.base)
1048:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base)
1049:             2             40  [Ljava.util.logging.Handler; (java.logging)
1050:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base)
1051:             1             40  [Lorg.glassfish.grizzly.Transport$State;
1052:             1             40  [Lorg.spec.jbb.core.Priority;
1053:             1             40  [Lorg.spec.jbb.core.collections.Pair;
1054:             1             40  [Lorg.spec.jbb.core.comm.policy.TransportSelectionPolicyType;
1055:             1             40  [Lorg.spec.jbb.core.purchase.PurchaseAgent$Type;
1056:             1             40  [Lorg.spec.jbb.core.scheduler.SchedulerType;
1057:             1             40  [Lorg.spec.jbb.core.threadpools.ThreadPoolType;
1058:             1             40  [Lorg.spec.jbb.infra.validation.ValidationLevel;
1059:             1             40  [Lorg.spec.jbb.infra.validation.ValidationResult;
1060:             1             40  [Lorg.spec.jbb.reporter.RawResult$RawData$RawDataType;
1061:             1             40  [Lorg.spec.jbb.reporter.RawResult$ValidationReporterResult;
1062:             1             40  [Lorg.spec.jbb.util.random.SpecRandomType;
1063:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base)
1064:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base)
1065:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management)
1066:             1             40  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner$1 (java.xml)
1067:             1             40  java.io.BufferedInputStream (java.base)
1068:             1             40  java.lang.ArithmeticException (java.base)
1069:             1             40  java.lang.ClassCastException (java.base)
1070:             1             40  java.lang.VirtualMachineError (java.base)
1071:             1             40  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base)
1072:             1             40  java.lang.invoke.VarHandleInts$FieldStaticReadWrite (java.base)
1073:             1             40  java.lang.invoke.VarHandleReferences$Array (java.base)
1074:             1             40  java.net.InetAddress$CachedAddresses (java.base)
1075:             1             40  java.util.HashMap$KeyIterator (java.base)
1076:             1             40  java.util.PropertyResourceBundle (java.base)
1077:             1             40  java.util.ResourceBundle$2 (java.base)
1078:             1             40  javax.crypto.CryptoAllPermission (java.base)
1079:             1             40  jdk.internal.loader.NativeLibraries$2 (java.base)
1080:             1             40  jdk.internal.loader.URLClassPath (java.base)
1081:             1             40  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base)
1082:             1             40  joptsimple.OptionParser
1083:             1             40  org.spec.jbb.util.SpecJbbLogHandler
1084:             1             40  sun.text.resources.cldr.FormatData (java.base)
1085:             1             40  sun.text.resources.cldr.FormatData_en (java.base)
1086:             1             40  sun.text.resources.cldr.ext.FormatData_en_001 (jdk.localedata)
1087:             1             40  sun.text.resources.cldr.ext.FormatData_en_IN (jdk.localedata)
1088:             1             40  sun.util.locale.InternalLocaleBuilder (java.base)
1089:             1             40  sun.util.resources.Bundles$1 (java.base)
1090:             1             40  sun.util.resources.cldr.CalendarData (java.base)
1091:             1             32  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap; (java.xml)
1092:             1             32  [Lcom.sun.xml.bind.v2.model.core.ID;
1093:             1             32  [Ljava.lang.ThreadGroup; (java.base)
1094:             1             32  [Ljava.lang.invoke.VarHandle$VarHandleDesc$Kind; (java.base)
1095:             1             32  [Ljava.lang.management.MemoryManagerMXBean; (java.management)
1096:             1             32  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base)
1097:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base)
1098:             1             32  [Ljava.net.StandardProtocolFamily; (java.base)
1099:             1             32  [Ljava.nio.file.AccessMode; (java.base)
1100:             1             32  [Ljava.nio.file.FileTreeWalker$EventType; (java.base)
1101:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base)
1102:             1             32  [Ljava.util.stream.StreamShape; (java.base)
1103:             1             32  [Ljavax.xml.catalog.CatalogFeatures$Feature; (java.xml)
1104:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base)
1105:             1             32  [Ljdk.internal.module.ServicesCatalog; (java.base)
1106:             1             32  [Lorg.glassfish.grizzly.TransformationResult$Status;
1107:             1             32  [Lorg.spec.jbb.core.collections.sampling.SamplingBufferType;
1108:             1             32  [Lorg.spec.jbb.core.comm.connectivity.ConnectivityType;
1109:             1             32  [Lorg.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnit$Type;
1110:             1             32  [Lorg.spec.jbb.core.comm.transport.TransportType$EncapsulationType;
1111:             1             32  [Lorg.spec.jbb.core.comm.transport.TransportType$EncryptionType;
1112:             1             32  [Lorg.spec.jbb.core.counters.CounterType;
1113:             1             32  [Lorg.spec.jbb.core.locks.LockRefType;
1114:             1             32  [Lorg.spec.jbb.core.threadpools.ThreadPoolType$MultiPoolType;
1115:             1             32  [Lorg.spec.jbb.core.threadpools.ThreadPoolType$PoolType;
1116:             1             32  [Lorg.spec.jbb.core.util.PropertyParserTest$TestEnum;
1117:             1             32  [Lorg.spec.jbb.infra.Component;
1118:             1             32  [Lorg.spec.jbb.infra.seed.SeedAgentType;
1119:             1             32  [Lorg.spec.jbb.infra.txinjector.irdecider.IRDeciderType;
1120:             1             32  [Lorg.spec.jbb.reporter.RawResult$ProductType;
1121:             1             32  [Lorg.spec.jbb.sm.inventory.InventoryType;
1122:             1             32  [Lorg.spec.jbb.util.PropertyCompliance;
1123:             1             32  [Lsun.security.provider.NativePRNG$Variant; (java.base)
1124:             2             32  com.sun.org.apache.xerces.internal.impl.dv.dtd.ENTITYDatatypeValidator (java.xml)
1125:             2             32  com.sun.proxy.jdk.proxy1.$Proxy13 (jdk.proxy1)
1126:             2             32  com.sun.xml.bind.v2.model.impl.ModelBuilder$1
1127:             2             32  com.sun.xml.bind.v2.model.impl.TypeInfoSetImpl$1
1128:             2             32  com.sun.xml.bind.v2.runtime.IllegalAnnotationsException$Builder
1129:             1             32  java.io.UnixFileSystem (java.base)
1130:             2             32  java.lang.ClassValue$Identity (java.base)
1131:             1             32  java.lang.Module$ArchivedData (java.base)
1132:             2             32  java.lang.Shutdown$Lock (java.base)
1133:             2             32  java.nio.ByteOrder (java.base)
1134:             1             32  java.security.MessageDigest$Delegate$CloneableDelegate (java.base)
1135:             1             32  java.text.DontCareFieldPosition (java.base)
1136:             1             32  java.util.ArrayList$SubList (java.base)
1137:             1             32  java.util.Formatter (java.base)
1138:             1             32  java.util.ImmutableCollections$ListItr (java.base)
1139:             1             32  java.util.LinkedHashMap$LinkedKeyIterator (java.base)
1140:             2             32  java.util.ResourceBundle$SingleFormatControl (java.base)
1141:             1             32  java.util.concurrent.CountDownLatch$Sync (java.base)
1142:             1             32  java.util.concurrent.FutureTask (java.base)
1143:             1             32  java.util.concurrent.ThreadLocalRandom (java.base)
1144:             1             32  java.util.concurrent.atomic.LongAdder (java.base)
1145:             1             32  java.util.concurrent.locks.AbstractQueuedSynchronizer$SharedNode (java.base)
1146:             1             32  java.util.concurrent.locks.ReentrantLock$FairSync (java.base)
1147:             2             32  java.util.logging.ErrorManager (java.logging)
1148:             1             32  java.util.logging.LogManager$SystemLoggerContext (java.logging)
1149:             2             32  java.util.regex.Pattern$CharPredicate$$Lambda$97/0x00000008002dd318 (java.base)
1150:             1             32  java.util.zip.ZipCoder$UTF8ZipCoder (java.base)
1151:             1             32  javax.management.ObjectName (java.management)
1152:             2             32  javax.xml.bind.DatatypeConverterImpl
1153:             1             32  jdk.internal.loader.ArchivedClassLoaders (java.base)
1154:             1             32  jdk.internal.loader.URLClassPath$1 (java.base)
1155:             1             32  jdk.internal.org.objectweb.asm.ConstantDynamic (java.base)
1156:             1             32  jdk.internal.org.objectweb.asm.Handle (java.base)
1157:             1             32  jdk.internal.reflect.UnsafeQualifiedDoubleFieldAccessorImpl (java.base)
1158:             1             32  jdk.net.ExtendedSocketOptions$1 (jdk.net)
1159:             2             32  jdk.proxy2.$Proxy16 (jdk.proxy2)
1160:             1             32  joptsimple.NonOptionArgumentSpec
1161:             1             32  joptsimple.OptionSet
1162:             1             32  org.eclipse.jetty.util.DateCache
1163:             2             32  org.glassfish.grizzly.memory.Buffers$BuffersAppender
1164:             1             32  org.spec.jbb.Launcher$BackendRunner
1165:             2             32  org.spec.jbb.core.collections.ConcurrentHashMultiSet$EntrySet
1166:             2             32  org.spec.jbb.core.collections.ConcurrentMultiMap
1167:             2             32  org.spec.jbb.core.collections.HashMultiSet$EntrySet
1168:             1             32  org.spec.jbb.core.comm.Interconnect$Registry
1169:             1             32  org.spec.jbb.core.comm.connectivity.GrizzlyNioProvider
1170:             2             32  org.spec.jbb.core.comm.transport.BinaryData
1171:             1             32  org.spec.jbb.core.objectpool.PerKeyQueuePool
1172:             1             32  org.spec.jbb.core.onlinepurchase.ProductReviewScoreBuckets
1173:             2             32  org.spec.jbb.hq.db.Storage$2$1
1174:             1             32  org.spec.jbb.infra.Group
1175:             1             32  org.spec.jbb.infra.TransferLogsSenderAgent
1176:             1             32  org.spec.jbb.infra.snapshot.InMemorySnapshotManager
1177:             2             32  org.spec.jbb.sm.SM$1
1178:             2             32  org.spec.jbb.sm.advertisement.Advertisements
1179:             1             32  org.spec.jbb.util.JbbProperties$4
1180:             2             32  org.spec.jbb.util.JbbProperties$5
1181:             1             32  org.spec.jbb.util.JbbPropertiesParser
1182:             1             32  org.xml.sax.helpers.LocatorImpl (java.xml)
1183:             2             32  sun.nio.ch.SocketDispatcher (java.base)
1184:             1             32  sun.nio.fs.LinuxFileSystem (java.base)
1185:             2             32  sun.security.provider.FileInputStreamPool$UnclosableInputStream (java.base)
1186:             2             32  sun.security.provider.NativePRNG (java.base)
1187:             1             32  sun.security.provider.SecureRandom (java.base)
1188:             1             32  sun.security.util.KnownOIDs$1 (java.base)
1189:             1             32  sun.security.util.KnownOIDs$10 (java.base)
1190:             1             32  sun.security.util.KnownOIDs$2 (java.base)
1191:             1             32  sun.security.util.KnownOIDs$3 (java.base)
1192:             1             32  sun.security.util.KnownOIDs$4 (java.base)
1193:             1             32  sun.security.util.KnownOIDs$5 (java.base)
1194:             1             32  sun.security.util.KnownOIDs$6 (java.base)
1195:             1             32  sun.security.util.KnownOIDs$7 (java.base)
1196:             1             32  sun.security.util.KnownOIDs$8 (java.base)
1197:             1             32  sun.security.util.KnownOIDs$9 (java.base)
1198:             2             32  sun.util.resources.LocaleData (java.base)
1199:             1             24  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$Property; (java.xml)
