 num     #instances         #bytes  class name (module)
 809:             4            128  java.util.stream.FindOps$FindOp (java.base)
 810:             8            128  org.glassfish.grizzly.filterchain.DefaultFilterChain$FiltersStateFactory
 811:             8            128  org.glassfish.grizzly.filterchain.TransportFilter
 812:             8            128  org.spec.jbb.core.time.JavaSystemClock
 813:             4            128  org.spec.jbb.sm.CustomerSelection$CustomerHotness
 814:             4            128  org.spec.jbb.util.StringProperty
 815:             2            128  sun.security.jgss.SunProvider$ProviderService (java.security.jgss)
 816:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base)
 817:             1            120  [[Ljava.lang.String; (java.base)
 818:             3            120  java.lang.reflect.ProxyGenerator$ProxyMethod (java.base)
 819:             5            120  java.util.concurrent.LinkedTransferQueue (java.base)
 820:             5            120  java.util.regex.Pattern$BmpCharPredicate$$Lambda$37/0x00000008000ec4d8 (java.base)
 821:             5            120  java.util.regex.Pattern$CharPropertyGreedy (java.base)
 822:             5            120  java.util.stream.StreamOpFlag$Type (java.base)
 823:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base)
 824:             5            120  org.spec.jbb.core.Priority
 825:             5            120  org.spec.jbb.core.collections.Pair
 826:             5            120  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyNioServer
 827:             5            120  org.spec.jbb.core.comm.policy.TransportSelectionPolicyType
 828:             5            120  org.spec.jbb.core.scheduler.SchedulerType
 829:             5            120  org.spec.jbb.hq.entity.HQBusinessReport
 830:             5            120  org.spec.jbb.hq.tx.BusinessReportTransaction
 831:             5            120  org.spec.jbb.hq.tx.request.BusinessReportRequest
 832:             5            120  org.spec.jbb.infra.snapshot.InMemorySnapshotManager$Snapshot
 833:             5            120  org.spec.jbb.infra.validation.ValidationResult
 834:             5            120  org.spec.jbb.reporter.RawResult$RawData$RawDataType
 835:             5            112  [Lcom.sun.xml.bind.v2.runtime.property.AttributeProperty;
 836:             2            112  [Lorg.spec.jbb.core.comm.transport.TransportType;
 837:             2            112  com.sun.xml.bind.v2.model.impl.RuntimeModelBuilder
 838:             2            112  com.sun.xml.bind.v2.model.impl.RuntimeTypeInfoSetImpl
 839:             2            112  com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl
 840:             1            112  java.util.GregorianCalendar (java.base)
 841:             2            112  java.util.ServiceLoader (java.base)
 842:             7            112  jdk.proxy2.$Proxy9 (jdk.proxy2)
 843:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOConnectorHandler$InstantConnectHandler
 844:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTemporarySelectorReader
 845:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTemporarySelectorWriter
 846:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTransport$RegisterChannelCompletionHandler
 847:             7            112  org.glassfish.grizzly.nio.transport.TCPNIOTransportFilter
 848:             7            112  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyTransport$1
 849:             7            112  org.spec.jbb.hq.tx.request.InstallmentPurchasePaymentRequest
 850:             7            112  org.spec.jbb.hq.tx.request.InstallmentPurchaseVoidRequest
 851:             7            112  org.spec.jbb.infra.ProfileData
 852:             7            112  org.spec.jbb.infra.request.StatsRequest
 853:             7            112  org.spec.jbb.infra.request.StatsResetRequest
 854:             7            112  org.spec.jbb.infra.response.StatsResponse
 855:             2            112  org.spec.jbb.sm.tx.AdvertisementIssueTransaction
 856:             2            112  org.spec.jbb.sm.tx.DiscountIssueTransaction
 857:             2            104  [Lsun.util.logging.PlatformLogger$Level; (java.base)
 858:             1            104  com.sun.crypto.provider.SunJCE (java.base)
 859:             1            104  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base)
 860:             1            104  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base)
 861:             1            104  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base)
 862:             1            104  org.jcp.xml.dsig.internal.dom.XMLDSigRI (java.xml.crypto)
 863:             1            104  org.spec.jbb.infra.BackendAgent
 864:             1            104  sun.security.ec.SunEC (jdk.crypto.ec)
 865:             1            104  sun.security.jca.ProviderList$1 (java.base)
 866:             1            104  sun.security.jgss.SunProvider (java.security.jgss)
 867:             1            104  sun.security.provider.Sun (java.base)
 868:             1            104  sun.security.rsa.SunRsaSign (java.base)
 869:             1            104  sun.security.smartcardio.SunPCSC (java.smartcardio)
 870:             1            104  sun.security.ssl.SunJSSE (java.base)
 871:             2             96  [Ljava.lang.System$Logger$Level; (java.base)
 872:             2             96  [Lorg.spec.jbb.Launcher$RunnerType;
 873:             3             96  [Lorg.spec.jbb.core.onlinepurchase.AbstractOnlinePurchaseAgent$OnlineType;
 874:             2             96  [Lorg.spec.jbb.util.PropertyAttribute;
 875:             1             96  [Lsun.util.locale.BaseLocale; (java.base)
 876:             1             96  [[J (java.base)
 877:             2             96  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management)
 878:             2             96  com.sun.xml.bind.v2.runtime.output.NamespaceContextImpl
 879:             4             96  com.sun.xml.bind.v2.runtime.reflect.AdaptedLister$ListIteratorImpl
 880:             3             96  java.io.FileInputStream (java.base)
 881:             3             96  java.lang.ClassValue$Entry (java.base)
 882:             3             96  java.lang.Runtime$Version (java.base)
 883:             3             96  java.lang.constant.DynamicConstantDesc$AnonymousDynamicConstantDesc (java.base)
 884:             3             96  java.lang.invoke.SimpleMethodHandle (java.base)
 885:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base)
 886:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base)
 887:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base)
 888:             3             96  java.util.Collections$SynchronizedMap (java.base)
 889:             3             96  java.util.concurrent.locks.AbstractQueuedSynchronizer$ExclusiveNode (java.base)
 890:             4             96  java.util.regex.Pattern$Qtype (java.base)
 891:             4             96  java.util.stream.StreamShape (java.base)
 892:             4             96  javax.xml.bind.annotation.XmlAccessType
 893:             4             96  javax.xml.transform.stream.StreamResult (java.xml)
 894:             3             96  jdk.internal.loader.BuiltinClassLoader$1 (java.base)
 895:             6             96  jdk.internal.loader.ClassLoaderValue (java.base)
 896:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base)
 897:             3             96  jdk.internal.reflect.UnsafeObjectFieldAccessorImpl (java.base)
 898:             4             96  org.glassfish.grizzly.nio.transport.TCPNIOServerConnection$RegisterAcceptedChannelCompletionHandler
 899:             4             96  org.spec.jbb.core.cache.SoftReferenceCache
 900:             4             96  org.spec.jbb.core.collections.ConcurrentHashMultiSet
 901:             3             96  org.spec.jbb.core.collections.ConcurrentHashMultiSet$EntryIterator
 902:             4             96  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ProtocolDataUnit$Type
 903:             4             96  org.spec.jbb.core.comm.transport.TransportType$EncapsulationType
 904:             4             96  org.spec.jbb.core.comm.transport.TransportType$EncryptionType
 905:             4             96  org.spec.jbb.core.counters.CounterType
 906:             6             96  org.spec.jbb.core.locks.EntryFactory
 907:             4             96  org.spec.jbb.core.sequencer.BulkRandomizedSequencer
 908:             4             96  org.spec.jbb.core.threadpools.ThreadPoolType$PoolType
 909:             4             96  org.spec.jbb.core.util.PropertyParserTest$TestEnum
 910:             6             96  org.spec.jbb.infra.request.PerformanceInfoRequest
 911:             6             96  org.spec.jbb.infra.response.BackendPerformanceInfoResponse
 912:             4             96  org.spec.jbb.infra.txinjector.irdecider.IRDeciderType
 913:             4             96  org.spec.jbb.reporter.RawResult$ProductType
 914:             2             96  org.spec.jbb.sm.storage.SupermarketStorageImpl
 915:             2             96  org.spec.jbb.sp.SP
 916:             1             88  org.spec.jbb.hq.db.Storage
 917:             2             80  [Lcom.sun.xml.bind.v2.model.impl.ClassInfoImpl$SecondaryAnnotation;
 918:             2             80  [Ljava.lang.OutOfMemoryError; (java.base)
 919:             1             80  [Ljava.time.temporal.ChronoUnit; (java.base)
 920:             2             80  [Ljava.util.stream.StreamOpFlag$Type; (java.base)
 921:             2             80  [Lorg.spec.jbb.Launcher$RunCategory;
 922:             2             80  [Lsun.security.jca.ProviderConfig; (java.base)
 923:             2             80  com.sun.xml.bind.v2.util.CollisionCheckStack
 924:             2             80  java.io.PrintWriter (java.base)
 925:             2             80  java.lang.ModuleLayer (java.base)
 926:             2             80  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base)
 927:             2             80  java.lang.invoke.VarHandleBooleans$FieldInstanceReadWrite (java.base)
 928:             2             80  java.lang.invoke.VarHandleLongs$FieldInstanceReadWrite (java.base)
 929:             2             80  java.lang.module.Configuration (java.base)
 930:             2             80  java.text.DigitList (java.base)
 931:             5             80  java.util.LinkedHashMap$LinkedKeySet (java.base)
 932:             2             80  java.util.Locale$Category (java.base)
 933:             2             80  java.util.ServiceLoader$LazyClassPathLookupIterator (java.base)
 934:             2             80  java.util.concurrent.LinkedBlockingDeque (java.base)
 935:             2             80  java.util.concurrent.PriorityBlockingQueue (java.base)
 936:             2             80  java.util.regex.Pattern$Loop (java.base)
 937:             5             80  org.glassfish.grizzly.attributes.Attribute$1
 938:             2             80  org.spec.jbb.core.cache.BoundedWriteBackCache
 939:             5             80  org.spec.jbb.core.comm.Interconnect$ProcessorCallback
 940:             5             80  org.spec.jbb.core.comm.connectivity.grizzlynio.proto.ServerProtocolDataUnitFilter
 941:             1             80  org.spec.jbb.hq.HQ
 942:             5             80  org.spec.jbb.hq.tx.SupermarketAudit$2
 943:             5             80  org.spec.jbb.hq.tx.response.BusinessReportResponse
 944:             2             80  org.spec.jbb.sm.CustomerSelection
 945:             2             80  org.spec.jbb.sm.advertisement.HQAdvertisementAgent
 946:             2             80  sun.management.MemoryManagerImpl (java.management)
 947:             1             80  sun.util.cldr.CLDRLocaleProviderAdapter (java.base)
 948:             1             80  sun.util.locale.provider.JRELocaleProviderAdapter (java.base)
 949:             3             72  [Ljava.util.concurrent.ConcurrentHashMap$CounterCell; (java.base)
 950:             3             72  [Lorg.spec.jbb.sm.CustomerSelection$CustomerType;
 951:             3             72  com.sun.xml.bind.v2.model.core.ID
 952:             3             72  java.lang.WeakPairMap (java.base)
 953:             3             72  java.lang.annotation.RetentionPolicy (java.base)
 954:             3             72  java.lang.invoke.VarHandle$VarHandleDesc$Kind (java.base)
 955:             3             72  java.net.StandardProtocolFamily (java.base)
 956:             3             72  java.nio.file.AccessMode (java.base)
 957:             3             72  java.nio.file.FileTreeWalker$EventType (java.base)
 958:             3             72  java.security.SecurityPermission (java.base)
 959:             3             72  java.time.ZoneOffset (java.base)
 960:             3             72  java.util.concurrent.Executors$RunnableAdapter (java.base)
 961:             1             72  java.util.concurrent.ThreadPoolExecutor (java.base)
 962:             3             72  java.util.regex.Pattern$Ques (java.base)
 963:             3             72  java.util.stream.Collector$Characteristics (java.base)
 964:             3             72  jdk.internal.math.FloatingDecimal$ExceptionalBinaryToASCIIBuffer (java.base)
 965:             3             72  jdk.internal.misc.Signal (java.base)
 966:             3             72  org.glassfish.grizzly.TransformationResult$Status
 967:             3             72  org.spec.jbb.core.collections.CollectionUtils$UnmodifiableMultiSet
 968:             3             72  org.spec.jbb.core.collections.sampling.SamplingBufferType
 969:             3             72  org.spec.jbb.core.comm.connectivity.ConnectivityType
 970:             3             72  org.spec.jbb.core.comm.connectivity.grizzlynio.PoolableConnection
 971:             3             72  org.spec.jbb.core.locks.LockRefType
 972:             3             72  org.spec.jbb.core.onlinepurchase.AbstractOnlinePurchaseAgent$OnlineType
 973:             3             72  org.spec.jbb.core.probe.ProfileMode
 974:             3             72  org.spec.jbb.core.threadpools.ForkJoinThreadPool$1
 975:             3             72  org.spec.jbb.core.threadpools.ThreadPoolType$MultiPoolType
 976:             3             72  org.spec.jbb.infra.Component
 977:             3             72  org.spec.jbb.infra.seed.SeedAgentType
 978:             3             72  org.spec.jbb.sm.inventory.InventoryType
 979:             3             72  org.spec.jbb.util.PropertyCompliance
 980:             1             72  sun.net.www.protocol.jar.URLJarFile (java.base)
 981:             3             72  sun.security.provider.NativePRNG$Variant (java.base)
 982:             4             64  [Ljava.lang.annotation.Annotation; (java.base)
 983:             2             64  [Ljava.lang.annotation.RetentionPolicy; (java.base)
 984:             2             64  [Ljava.lang.invoke.LambdaFormEditor$Transform; (java.base)
 985:             1             64  [Ljava.lang.invoke.MethodHandleImpl$Intrinsic; (java.base)
 986:             2             64  [Ljava.nio.charset.CoderResult; (java.base)
 987:             2             64  [Ljava.util.stream.Collector$Characteristics; (java.base)
 988:             2             64  [Ljavax.xml.bind.annotation.XmlAccessType;
 989:             2             64  [Lorg.spec.jbb.core.probe.ProfileMode;
 990:             1             64  [Lorg.spec.jbb.infra.AgentState;
 991:             2             64  [Lsun.nio.fs.NativeBuffer; (java.base)
 992:             2             64  com.sun.xml.bind.v2.runtime.AnyTypeBeanInfo
 993:             2             64  com.sun.xml.bind.v2.runtime.CompositeStructureBeanInfo
 994:             2             64  com.sun.xml.bind.v2.runtime.NameList
 995:             2             64  java.io.BufferedOutputStream (java.base)
 996:             2             64  java.io.FileOutputStream (java.base)
 997:             1             64  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLL (java.base)
 998:             2             64  java.lang.ref.ReferenceQueue$Null (java.base)
 999:             1             64  java.text.SimpleDateFormat (java.base)
1000:             2             64  java.util.HexFormat (java.base)
1001:             4             64  java.util.Optional (java.base)
1002:             2             64  java.util.ServiceLoader$ModuleServicesLookupIterator (java.base)
1003:             2             64  java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue (java.base)
1004:             4             64  java.util.concurrent.Semaphore (java.base)
1005:             2             64  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base)
1006:             1             64  java.util.logging.LogManager$RootLogger (java.logging)
1007:             4             64  jdk.internal.module.ServicesCatalog (java.base)
1008:             4             64  jdk.internal.util.Preconditions$1 (java.base)
1009:             4             64  jdk.proxy2.$Proxy5 (jdk.proxy2)
1010:             4             64  org.glassfish.grizzly.nio.transport.TCPNIOServerConnection$1
1011:             2             64  org.glassfish.grizzly.utils.JdkVersion
1012:             4             64  org.spec.jbb.core.collections.CollectionUtils$5
1013:             1             64  org.spec.jbb.core.comm.Interconnect
1014:             2             64  org.spec.jbb.core.threadpools.SpecThreadFactory$1
1015:             2             64  org.spec.jbb.core.time.JavaSystemStopWatch
1016:             2             64  org.spec.jbb.infra.BackendEntitiesDistribution
1017:             2             64  org.spec.jbb.infra.TransferLogsAgent$NoExplicitFlushBOS
1018:             1             64  org.spec.jbb.infra.heartbeat.HeartbeatWatchdog
1019:             2             64  org.spec.jbb.sm.discount.BasicDiscountAgent
1020:             4             64  org.spec.jbb.util.StringProperty$1
1021:             2             64  sun.nio.fs.NativeBuffer (java.base)
1022:             2             64  sun.nio.fs.UnixFileKey (java.base)
1023:             4             64  sun.reflect.generics.tree.ArrayTypeSignature (java.base)
1024:             2             64  sun.security.provider.FileInputStreamPool$StreamRef (java.base)
1025:             1             64  sun.security.smartcardio.SunPCSC$ProviderService (java.smartcardio)
1026:             1             56  [Ljava.lang.Runnable; (java.base)
1027:             1             56  [Ljava.nio.file.StandardOpenOption; (java.base)
1028:             1             56  [Ljava.util.logging.Level; (java.logging)
1029:             1             56  [Lorg.spec.jbb.core.EntityType;
1030:             1             56  [Lorg.spec.jbb.infra.IterationLabel;
1031:             1             56  java.lang.invoke.BoundMethodHandle$Specializer (java.base)
1032:             1             56  java.lang.invoke.BoundMethodHandle$Species_LLLLLLL (java.base)
1033:             1             56  java.net.SocketPermission (java.base)
1034:             1             56  java.util.logging.LogManager (java.logging)
1035:             1             56  jdk.internal.org.objectweb.asm.Label (java.base)
1036:             1             56  org.spec.jbb.of.OrderFulfillment
1037:             1             56  org.spec.jbb.sm.tx.AdvertisementRemoveTransaction
1038:             1             56  sun.security.provider.SHA (java.base)
1039:             1             48  [Lcom.sun.xml.bind.v2.model.impl.ClassInfoImpl$PropertyGroup;
1040:             1             48  [Ljava.math.RoundingMode; (java.base)
1041:             3             48  [Ljava.security.CodeSigner; (java.base)
1042:             2             48  [Ljava.util.Enumeration; (java.base)
1043:             1             48  [Ljava.util.concurrent.TimeUnit; (java.base)
1044:             1             48  [Lorg.glassfish.grizzly.ProcessorResult$Status;
1045:             1             48  [Lorg.glassfish.grizzly.filterchain.FilterChainContext$Operation;
1046:             2             48  [Lorg.spec.jbb.core.ResetMode;
1047:             2             48  [Lorg.spec.jbb.core.collections.Mix;
1048:             1             48  [Lorg.spec.jbb.core.collections.queues.QueueType;
1049:             1             48  [Lorg.spec.jbb.core.comm.SourceType;
1050:             2             48  [Lorg.spec.jbb.hq.HQ$SMInventoryDirection;
1051:             1             48  [Lorg.spec.jbb.infra.ControllerType;
1052:             2             48  com.sun.xml.bind.v2.model.annotation.RuntimeInlineAnnotationReader
1053:             2             48  com.sun.xml.bind.v2.model.impl.GetterSetterPropertySeed
1054:             2             48  com.sun.xml.bind.v2.runtime.ElementBeanInfoImpl$1
1055:             2             48  com.sun.xml.bind.v2.runtime.JAXBContextImpl$1
1056:             2             48  com.sun.xml.bind.v2.runtime.JAXBContextImpl$2
1057:             2             48  com.sun.xml.bind.v2.runtime.reflect.Accessor$GetterSetterReflection
1058:             2             48  com.sun.xml.bind.v2.runtime.unmarshaller.IntData
1059:             2             48  java.io.File$PathStatus (java.base)
1060:             3             48  java.lang.Boolean (java.base)
1061:             2             48  java.lang.ClassValue$Version (java.base)
1062:             2             48  java.lang.CompoundEnumeration (java.base)
1063:             1             48  java.lang.NullPointerException (java.base)
1064:             1             48  java.lang.invoke.BoundMethodHandle$Specializer$Factory (java.base)
1065:             2             48  java.lang.invoke.MethodHandles$Lookup$ClassOption (java.base)
1066:             2             48  java.lang.management.ManagementPermission (java.management)
1067:             2             48  java.lang.reflect.ReflectPermission (java.base)
1068:             3             48  java.nio.charset.CodingErrorAction (java.base)
1069:             3             48  java.text.AttributedCharacterIterator$Attribute (java.base)
1070:             3             48  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base)
1071:             3             48  java.util.IdentityHashMap$KeySet (java.base)
1072:             3             48  java.util.ResourceBundle$NoFallbackControl (java.base)
1073:             2             48  java.util.ServiceLoader$2 (java.base)
1074:             1             48  java.util.concurrent.ConcurrentSkipListMap (java.base)
1075:             2             48  java.util.concurrent.ConcurrentSkipListMap$Node (java.base)
1076:             1             48  java.util.concurrent.LinkedBlockingQueue (java.base)
1077:             1             48  java.util.logging.ConsoleHandler (java.logging)
1078:             2             48  java.util.logging.Logger$LoggerBundle (java.logging)
1079:             2             48  java.util.logging.LoggingPermission (java.logging)
1080:             2             48  java.util.regex.Pattern$Prolog (java.base)
1081:             2             48  java.util.regex.Pattern$StartS (java.base)
1082:             2             48  javax.crypto.spec.SecretKeySpec (java.base)
1083:             2             48  javax.xml.bind.annotation.XmlAccessOrder
1084:             2             48  jdk.internal.misc.Signal$NativeHandler (java.base)
1085:             3             48  jdk.proxy2.$Proxy8 (jdk.proxy2)
1086:             3             48  joptsimple.internal.ConstructorInvokingValueConverter
1087:             3             48  org.glassfish.grizzly.StandaloneProcessor
1088:             2             48  org.glassfish.grizzly.filterchain.DefaultFilterChain$FilterExecution
1089:             2             48  org.glassfish.grizzly.filterchain.FilterChainContext$State
1090:             2             48  org.spec.jbb.core.ResetMode
1091:             3             48  org.spec.jbb.core.cache.BoundedWriteBackCache$CacheEntry$PriorityComparator
1092:             1             48  org.spec.jbb.core.collections.CreateHashMap
1093:             3             48  org.spec.jbb.core.comm.connectivity.grizzlynio.GrizzlyNioClient$CustomClientFilter
1094:             2             48  org.spec.jbb.core.comm.transport.TransportType$CompressionType
1095:             2             48  org.spec.jbb.core.locks.LockManagerType
1096:             2             48  org.spec.jbb.core.onlinepurchase.RandomOnlinePurchaseAgent
1097:             2             48  org.spec.jbb.core.scheduler.DelayType
1098:             3             48  org.spec.jbb.core.threadpools.EmptyMultiPool
1099:             3             48  org.spec.jbb.core.threadpools.NoSemaphoreAdapter
1100:             3             48  org.spec.jbb.core.threadpools.SpecThreadFactory$1$1
1101:             2             48  org.spec.jbb.hq.HQ$SMInventoryDirection
1102:             2             48  org.spec.jbb.hq.db.DataMiningStorage
1103:             2             48  org.spec.jbb.hq.db.DataMiningStorage$1
1104:             2             48  org.spec.jbb.hq.tx.GetSuggestedAdvertisementTransaction
1105:             2             48  org.spec.jbb.infra.AgentType
1106:             2             48  org.spec.jbb.infra.BackendAgent$2
1107:             2             48  org.spec.jbb.infra.BackendAgent$3
1108:             2             48  org.spec.jbb.infra.TransferLogsAgent$FrameOutputStream
1109:             2             48  org.spec.jbb.infra.TransferLogsAgent$TransferFileType
1110:             2             48  org.spec.jbb.infra.rtprocess.ResponseTimeProcessType
1111:             2             48  org.spec.jbb.sm.CustomerSelection$CustomerType
1112:             2             48  org.spec.jbb.sm.SM$2
1113:             2             48  org.spec.jbb.sm.SM$3
1114:             2             48  org.spec.jbb.sm.advertisement.AdvertisementAgentType
1115:             2             48  org.spec.jbb.sm.inventory.LockedRandomBarcodeInventory
1116:             2             48  org.spec.jbb.sp.storage.SupplierStorageImpl
1117:             1             48  org.spec.jbb.util.JbbProperties$3
1118:             2             48  org.spec.jbb.util.StreamUtil$JbbTeeStream
1119:             2             48  org.spec.jbb.util.ThreadLocalSink
1120:             2             48  org.spec.jbb.util.ThreadLocalSink$1
1121:             2             48  sun.nio.fs.NativeBuffer$Deallocator (java.base)
1122:             2             48  sun.security.jca.ProviderList (java.base)
1123:             2             48  sun.security.jca.ProviderList$3 (java.base)
1124:             2             48  sun.util.locale.provider.LocaleServiceProviderPool (java.base)
1125:             1             48  sun.util.resources.TimeZoneNames (java.base)
1126:             1             48  sun.util.resources.TimeZoneNames_en (java.base)
1127:             1             48  sun.util.resources.cldr.TimeZoneNames (java.base)
1128:             1             48  sun.util.resources.cldr.TimeZoneNames_en (java.base)
1129:             1             40  [Lcom.sun.xml.bind.v2.model.core.PropertyKind;
1130:             1             40  [Ljava.lang.Thread$State; (java.base)
1131:             1             40  [Ljava.lang.invoke.VarHandle$AccessType; (java.base)
1132:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base)
1133:             1             40  [Lorg.glassfish.grizzly.Transport$State;
1134:             1             40  [Lorg.spec.jbb.core.Priority;
1135:             1             40  [Lorg.spec.jbb.core.collections.Pair;
1136:             1             40  [Lorg.spec.jbb.core.comm.policy.TransportSelectionPolicyType;
1137:             1             40  [Lorg.spec.jbb.core.purchase.PurchaseAgent$Type;
1138:             1             40  [Lorg.spec.jbb.core.scheduler.SchedulerType;
1139:             1             40  [Lorg.spec.jbb.core.threadpools.ThreadPoolType;
1140:             1             40  [Lorg.spec.jbb.infra.validation.ValidationLevel;
1141:             1             40  [Lorg.spec.jbb.infra.validation.ValidationResult;
1142:             1             40  [Lorg.spec.jbb.reporter.RawResult$RawData$RawDataType;
1143:             1             40  [Lorg.spec.jbb.reporter.RawResult$ValidationReporterResult;
1144:             1             40  [Lorg.spec.jbb.util.random.SpecRandomType;
1145:             1             40  [Lsun.util.locale.provider.LocaleProviderAdapter$Type; (java.base)
1146:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base)
1147:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management)
1148:             1             40  java.io.BufferedInputStream (java.base)
1149:             1             40  java.lang.ArithmeticException (java.base)
1150:             1             40  java.lang.ClassCastException (java.base)
1151:             1             40  java.lang.VirtualMachineError (java.base)
1152:             1             40  java.lang.invoke.MethodHandleImpl$IntrinsicMethodHandle (java.base)
1153:             1             40  java.lang.invoke.VarHandleInts$FieldStaticReadWrite (java.base)
1154:             1             40  java.lang.invoke.VarHandleReferences$Array (java.base)
1155:             1             40  java.net.InetAddress$CachedAddresses (java.base)
1156:             1             40  java.util.ResourceBundle$2 (java.base)
1157:             1             40  javax.crypto.CryptoAllPermission (java.base)
1158:             1             40  jdk.internal.loader.NativeLibraries$2 (java.base)
1159:             1             40  jdk.internal.loader.URLClassPath (java.base)
1160:             1             40  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base)
1161:             1             40  joptsimple.OptionParser
1162:             1             40  org.spec.jbb.util.SpecJbbLogHandler
1163:             1             40  sun.text.resources.cldr.FormatData (java.base)
1164:             1             40  sun.text.resources.cldr.FormatData_en (java.base)
1165:             1             40  sun.text.resources.cldr.ext.FormatData_en_001 (jdk.localedata)
1166:             1             40  sun.text.resources.cldr.ext.FormatData_en_IN (jdk.localedata)
1167:             1             40  sun.util.locale.InternalLocaleBuilder (java.base)
1168:             1             40  sun.util.resources.Bundles$1 (java.base)
1169:             1             40  sun.util.resources.cldr.CalendarData (java.base)
1170:             1             32  [Lcom.sun.xml.bind.v2.model.core.ID;
1171:             2             32  [Ljava.lang.StackTraceElement; (java.base)
1172:             1             32  [Ljava.lang.ThreadGroup; (java.base)
1173:             1             32  [Ljava.lang.invoke.VarHandle$VarHandleDesc$Kind; (java.base)
1174:             1             32  [Ljava.lang.management.MemoryManagerMXBean; (java.management)
1175:             1             32  [Ljava.lang.module.ModuleDescriptor$Modifier; (java.base)
1176:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base)
1177:             1             32  [Ljava.net.StandardProtocolFamily; (java.base)
1178:             1             32  [Ljava.nio.file.AccessMode; (java.base)
1179:             1             32  [Ljava.nio.file.FileTreeWalker$EventType; (java.base)
1180:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base)
1181:             1             32  [Ljava.util.stream.StreamShape; (java.base)
1182:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base)
1183:             1             32  [Ljdk.internal.module.ServicesCatalog; (java.base)
1184:             1             32  [Lorg.glassfish.grizzly.TransformationResult$Status;
1185:             1             32  [Lorg.spec.jbb.core.collections.sampling.SamplingBufferType;
1186:             1             32  [Lorg.spec.jbb.core.comm.connectivity.ConnectivityType;
1187:             1             32  [Lorg.spec.jbb.core.comm.transport.TransportType$EncapsulationType;
1188:             1             32  [Lorg.spec.jbb.core.comm.transport.TransportType$EncryptionType;
1189:             1             32  [Lorg.spec.jbb.core.counters.CounterType;
1190:             1             32  [Lorg.spec.jbb.core.locks.LockRefType;
1191:             1             32  [Lorg.spec.jbb.core.threadpools.ThreadPoolType$MultiPoolType;
1192:             1             32  [Lorg.spec.jbb.core.threadpools.ThreadPoolType$PoolType;
1193:             1             32  [Lorg.spec.jbb.core.util.PropertyParserTest$TestEnum;
1194:             1             32  [Lorg.spec.jbb.infra.Component;
1195:             1             32  [Lorg.spec.jbb.infra.seed.SeedAgentType;
1196:             1             32  [Lorg.spec.jbb.infra.txinjector.irdecider.IRDeciderType;
1197:             1             32  [Lorg.spec.jbb.reporter.RawResult$ProductType;
1198:             1             32  [Lorg.spec.jbb.sm.inventory.InventoryType;
1199:             1             32  [Lorg.spec.jbb.util.PropertyCompliance;
1200:             1             32  [Lsun.security.provider.NativePRNG$Variant; (java.base)
1201:             2             32  com.sun.proxy.jdk.proxy1.$Proxy13 (jdk.proxy1)
1202:             2             32  com.sun.xml.bind.v2.model.impl.ModelBuilder$1
1203:             2             32  com.sun.xml.bind.v2.model.impl.TypeInfoSetImpl$1
1204:             2             32  com.sun.xml.bind.v2.runtime.IllegalAnnotationsException$Builder
1205:             1             32  java.io.UnixFileSystem (java.base)
1206:             2             32  java.lang.ClassValue$Identity (java.base)
1207:             1             32  java.lang.Module$ArchivedData (java.base)
1208:             2             32  java.lang.Shutdown$Lock (java.base)
1209:             2             32  java.nio.ByteOrder (java.base)
1210:             1             32  java.security.MessageDigest$Delegate$CloneableDelegate (java.base)
1211:             1             32  java.text.DontCareFieldPosition (java.base)
1212:             1             32  java.util.Formatter (java.base)
